2021-03-04
Országos oltási statisztika:

1007,Budapest,Margitsziget {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4263,Nyírmártonfalva, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4264,Nyírábrány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4266,Fülöp, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4267,Penészlek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4271,Mikepércs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4272,Sáránd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4273,Hajdúbagos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4274,Hosszúpályi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4275,Monostorpályi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4281,Létavértes ,Nagyléta {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4283,Létavértes ,Vértes {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4284,Kokad, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4285,Álmosd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4286,Bagamér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4287,Vámospércs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4288,Újléta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4300,Nyírbátor, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4311,Nyírgyulaj, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4320,Nagykálló, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4324,Kállósemjén, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4325,Kisléta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4326,Máriapócs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4327,Pócspetri, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4331,Nyírcsászári, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4332,Nyírderzs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4333,Nyírkáta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4334,Hodász, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4335,Kántorjánosi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4336,Őr, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4337,Jármi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4338,Papos , {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4341,Nyírvasvári, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4342,Terem, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4343,Bátorliget, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4351,Vállaj, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4352,Mérk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4353,Tiborszállás, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4354,Fábiánháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4355,Nagyecsed, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4356,Nyírcsaholy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4361,Nyírbogát, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4362,Nyírgelse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4363,Nyírmihálydi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4371,Nyírlugos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4372,Nyírbéltek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4373,Ömböly, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4374,Encsencs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4375,Piricse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4376,Nyírpilis, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4400,Nyíregyháza,  {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4405,Nyíregyháza,Borbánya {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4431,Nyíregyháza,Sóstófürdő {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4432,Nyíregyháza,Nyírszőlős {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4433,Nyíregyháza,Felsősima {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4434,Kálmánháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4440,Tiszavasvári, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4441,Szorgalmatos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4445,Nagycserkesz, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4446,Tiszaeszlár,Bashalom {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4447,Tiszalök,Kisfástanya {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4450,Tiszalök, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4455,Tiszadada, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4456,Tiszadob, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4461,Nyírtelek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4463,Tiszanagyfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4464,Tiszaeszlár    , {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4465,Rakamaz, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4466,Timár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4467,Szabolcs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4468,Balsa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4471,Gávavencsellő   ,Gáva {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4472,Gávavencsellő   ,Vencsellő {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4474,Tiszabercel, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4475,Paszab, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4481,Nyíregyháza,Sóstóhegy {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4482,Kótaj, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4483,Buj, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4484,Ibrány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4485,Nagyhalász, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4486,Tiszatelek,Kétérköz {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4487,Tiszatelek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4488,Beszterec, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4491,Újdombrád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4492,Dombrád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4493,Tiszakanyár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4494,Kékcse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4495,Döge, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4496,Szabolcsveresmart, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4501,Kemecse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4502,Vasmegyer, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4503,Tiszarád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4511,Nyírbogdány , {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4515,Kék, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4516,Demecser, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4517,Gégény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4521,Berkesz , {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4522,Nyírtass, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4523,Pátroha, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4524,Ajak, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4525,Rétközberencs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4531,Nyírpazony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4532,Nyírtura, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4533,Sényő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4534,Székely, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4535,Nyíribrony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4536,Ramocsaháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4537,Nyírkércs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4541,Nyírjákó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4542,Petneháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4543,Laskod, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4544,Nyírkarász, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4545,Gyulaháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4546,Anarcs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4547,Szabolcsbáka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4551,Nyíregyháza,Oros {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4552,Napkor, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4553,Apagy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4554,Nyírtét, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4555,Levelek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4556,Magy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4557,Besenyőd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4558,Ófehértó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4561,Baktalórántháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4562,Vaja, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4563,Rohod, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4564,Nyírmada, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4565,Pusztadobos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4566,Ilk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4567,Gemzse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4600,Kisvárda, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4611,Jéke, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4621,Fényeslitke, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4622,Komoró, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4623,Tuzsér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4624,Tiszabezdéd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4625,Győröcske, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4625,Záhony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4627,Zsurk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4628,Tiszaszentmárton, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4631,Pap, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4632,Nyírlövő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4633,Lövőpetri, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4634,Aranyosapáti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4635,Újkenéz, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4641,Mezőladány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4642,Tornyospálca, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4643,Benk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4644,Mándok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4645,Tiszamogyorós, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4646,Eperjeske, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4700,Mátészalka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4721,Szamoskér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4722,Nyírmeggyes, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4731,Tunyogmatolcs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4732,Cégénydányád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4733,Gyügye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4734,Szamosújlak, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4735,Hermánszeg, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4735,Szamossályi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4737,Darnó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4737,Kisnamény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4741,Jánkmajtis, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4742,Csegöld, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4743,Csengersima, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4745,Szamosbecs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4746,Szamostatárfalva, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4751,Kocsord, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4752,Győrtelek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4754,Fülpösdaróc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4754,Géberjén, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4755,Ököritófülpös, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4756,Rápolt, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4761,Porcsalma, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4762,Tyukod, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4763,Ura, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4764,Csengerújfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4765,Csenger, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4765,Komlódtótfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4766,Pátyod, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4767,Szamosangyalos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4800,Vásárosnamény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4803,Vásárosnamény,Gergelyiugornya {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4804,Vásárosnamény,Vitka {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4811,Kisvarsány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4812,Nagyvarsány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4813,Gyüre , {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4821,Ópályi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4822,Nyírparasznya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4823,Nagydobos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4824,Szamosszeg, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4826,Olcsva, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4831,Tiszaszalka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4832,Tiszavid, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4833,Tiszaadony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4834,Tiszakerecseny, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4835,Mátyus, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4836,Lónya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4841,Jánd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4842,Gulács, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4843,Hetefejércse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4844,Csaroda, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4845,Tákos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4900,Fehérgyarmat, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4911,Nábrád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4912,Kérsemjén, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4913,Panyola, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4914,Olcsvaapáti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4921,Kisar, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4921,Tivadar, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4922,Nagyar, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4931,Tarpa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4932,Márokpapi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4933,Beregsurány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4934,Beregdaróc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4935,Gelénes, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4936,Vámosatya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4937,Barabás, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4941,Penyige, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4942,Mánd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4942,Nemesborzova, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4943,Kömörő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4944,Túristvándi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4945,Szatmárcseke, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4946,Tiszakóród, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4947,Tiszacsécse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4948,Milota, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4951,Tiszabecs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4952,Uszka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4953,Magosliget, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4954,Sonkád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4955,Botpalád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4956,Kispalád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4961,Zsarolyán, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4962,Nagyszekeres, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4963,Kisszekeres, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4964,Fülesd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4965,Kölcse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4966,Vámosoroszi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4967,Csaholc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4968,Túrricse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4969,Tisztaberek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4971,Rozsály, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4972,Gacsály, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4973,Császló, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4974,Zajta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4975,Méhtelek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4976,Garbolc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4977,Kishódos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
4977,Nagyhódos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5000,Szolnok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5008,Szolnok,Szandaszőlős {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5051,Zagyvarékas, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5052,Újszász, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5053,Szászberek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5054,Jászalsószentgyörgy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5055,Jászladány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5061,Tiszasüly, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5062,Kőtelek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5063,Hunyadfalva, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
5064,Csataszög, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
